Longitude,Latitude,Location,Crime type,Last outcome category
-0.010416,51.442068,On or near Supermarket,Possession of weapons,Under investigation
0.057743,51.514884,On or near Supermarket,Possession of weapons,Under investigation
-0.095873,51.48747,On or near Supermarket,Possession of weapons,Awaiting court outcome
-0.067404,51.467517,On or near Supermarket,Possession of weapons,Under investigation
-0.029191,51.53268,On or near Supermarket,Possession of weapons,Under investigation
-0.168067,51.462623,On or near Supermarket,Possession of weapons,Under investigation
-0.166411,51.428875,On or near Supermarket,Possession of weapons,Under investigation
-0.163744,51.424337,On or near Supermarket,Possession of weapons,Under investigation
0.134864,51.571806,On or near Supermarket,Other theft,Under investigation
0.148434,51.559364,On or near Supermarket,Other theft,Under investigation
0.148865,51.542198,On or near Supermarket,Other theft,Under investigation
0.148373,51.541226,On or near Supermarket,Other theft,Under investigation
0.080477,51.539024,On or near Supermarket,Other theft,Under investigation
0.120975,51.562993,On or near Supermarket,Other theft,Under investigation
-0.175853,51.631433,On or near Supermarket,Other theft,Under investigation
-0.175853,51.631433,On or near Supermarket,Other theft,Under investigation
-0.176122,51.617895,On or near Supermarket,Other theft,Under investigation
-0.176122,51.617895,On or near Supermarket,Other theft,Under investigation
-0.176122,51.617895,On or near Supermarket,Other theft,Under investigation
-0.159536,51.61225,On or near Supermarket,Other theft,Under investigation
-0.209011,51.607305,On or near Supermarket,Other theft,Under investigation
-0.179864,51.611379,On or near Supermarket,Other theft,Under investigation
-0.179864,51.611379,On or near Supermarket,Other theft,Under investigation
-0.179864,51.611379,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.155137,51.607459,On or near Supermarket,Other theft,Under investigation
-0.192079,51.603115,On or near Supermarket,Other theft,Under investigation
-0.192079,51.603115,On or near Supermarket,Other theft,Under investigation
-0.192079,51.603115,On or near Supermarket,Other theft,Under investigation
-0.192079,51.603115,On or near Supermarket,Other theft,Under investigation
-0.192079,51.603115,On or near Supermarket,Other theft,Under investigation
-0.192079,51.603115,On or near Supermarket,Other theft,Under investigation
-0.16449,51.590044,On or near Supermarket,Other theft,Under investigation
-0.16449,51.590044,On or near Supermarket,Other theft,Under investigation
-0.16449,51.590044,On or near Supermarket,Other theft,Under investigation
-0.200015,51.583544,On or near Supermarket,Other theft,Under investigation
-0.243919,51.58179,On or near Supermarket,Other theft,Under investigation
-0.243919,51.58179,On or near Supermarket,Other theft,Under investigation
-0.243919,51.58179,On or near Supermarket,Other theft,Under investigation
-0.196566,51.572215,On or near Supermarket,Other theft,Under investigation
-0.196566,51.572215,On or near Supermarket,Other theft,Under investigation
-0.215235,51.557213,On or near Supermarket,Other theft,Under investigation
-0.215235,51.557213,On or near Supermarket,Other theft,Under investigation
0.18469,51.480159,On or near Supermarket,Other theft,Under investigation
0.18469,51.480159,On or near Supermarket,Other theft,Under investigation
0.18469,51.480159,On or near Supermarket,Other theft,Under investigation
0.18469,51.480159,On or near Supermarket,Other theft,Under investigation
0.142765,51.457416,On or near Supermarket,Other theft,Under investigation
0.148747,51.456057,On or near Supermarket,Other theft,Under investigation
0.144745,51.456967,On or near Supermarket,Other theft,Under investigation
0.103035,51.424844,On or near Supermarket,Other theft,Under investigation
-0.261134,51.593989,On or near Supermarket,Other theft,Under investigation
-0.261134,51.593989,On or near Supermarket,Other theft,Under investigation
-0.261134,51.593989,On or near Supermarket,Other theft,Under investigation
-0.29511,51.570729,On or near Supermarket,Other theft,Under investigation
-0.296035,51.551769,On or near Supermarket,Other theft,Under investigation
-0.296035,51.551769,On or near Supermarket,Other theft,Under investigation
-0.296035,51.551769,On or near Supermarket,Other theft,Under investigation
-0.246485,51.536112,On or near Supermarket,Other theft,Under investigation
-0.05136,51.412864,On or near Supermarket,Other theft,Under investigation
-0.05136,51.412864,On or near Supermarket,Other theft,Under investigation
0.014401,51.406608,On or near Supermarket,Other theft,Under investigation
0.105817,51.404012,On or near Supermarket,Other theft,Under investigation
0.100902,51.377382,On or near Supermarket,Other theft,Under investigation
-0.021634,51.376907,On or near Supermarket,Other theft,Under investigation
0.089765,51.354982,On or near Supermarket,Other theft,Under investigation
0.021064,51.421089,On or near Supermarket,Other theft,Under investigation
0.021064,51.421089,On or near Supermarket,Other theft,Under investigation
-0.141167,51.55029,On or near Supermarket,Other theft,Under investigation
-0.141167,51.55029,On or near Supermarket,Other theft,Under investigation
-0.14058,51.549471,On or near Supermarket,Other theft,Under investigation
-0.165789,51.550633,On or near Supermarket,Other theft,Under investigation
-0.150603,51.543452,On or near Supermarket,Other theft,Under investigation
-0.150603,51.543452,On or near Supermarket,Other theft,Under investigation
-0.150603,51.543452,On or near Supermarket,Other theft,Under investigation
-0.162579,51.545807,On or near Supermarket,Other theft,Under investigation
-0.14974,51.541253,On or near Supermarket,Other theft,Under investigation
-0.14974,51.541253,On or near Supermarket,Other theft,Under investigation
-0.194072,51.539013,On or near Supermarket,Other theft,Under investigation
-0.142012,51.537318,On or near Supermarket,Other theft,Under investigation
-0.142012,51.537318,On or near Supermarket,Other theft,Under investigation
-0.139304,51.525235,On or near Supermarket,Other theft,Under investigation
-0.139304,51.525235,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.134487,51.519987,On or near Supermarket,Other theft,Under investigation
-0.131487,51.517233,On or near Supermarket,Other theft,Under investigation
-0.1161,51.51847,On or near Supermarket,Other theft,Under investigation
-0.120575,51.517238,On or near Supermarket,Other theft,Under investigation
-0.120575,51.517238,On or near Supermarket,Other theft,Under investigation
-0.120575,51.517238,On or near Supermarket,Other theft,Under investigation
-0.120575,51.517238,On or near Supermarket,Other theft,Under investigation
-0.120575,51.517238,On or near Supermarket,Other theft,Under investigation
-0.120575,51.517238,On or near Supermarket,Other theft,Under investigation
0.59222,51.52087,On or near Supermarket,Other theft,Under investigation
-0.080376,51.517244,On or near Supermarket,Other theft,Under investigation
-0.108283,51.517526,On or near Supermarket,Other theft,Under investigation
-0.108283,51.517526,On or near Supermarket,Other theft,Under investigation
-0.123318,51.410459,On or near Supermarket,Other theft,Under investigation
-0.11795,51.401803,On or near Supermarket,Other theft,Under investigation
-0.11795,51.401803,On or near Supermarket,Other theft,Under investigation
-0.100919,51.398561,On or near Supermarket,Other theft,Under investigation
-0.08697,51.398658,On or near Supermarket,Other theft,Under investigation
-0.08697,51.398658,On or near Supermarket,Other theft,Under investigation
-0.08697,51.398658,On or near Supermarket,Other theft,Under investigation
